sqft_living,price
3280,928950
2480,489950
2120,550000
1710,237000
1690,390000
2190,665000
1960,277000
1510,545000
1490,615000
2210,343000
2340,597000
940,600000
1470,479000
1650,292000
1400,265000
2710,623000
2150,486000
1900,520500
4380,1300000
2290,825000
1690,259900
3090,1170000
1120,245000
2680,830200
2400,650000
1610,305000
3470,599000
2070,272000
2420,415000
2380,319000
2120,425000
2190,297500
2740,725000
1830,325000
1370,460000
1000,396480
2050,1025000
1750,370000
1620,260656
1710,431000
1060,320000
2170,296500
3080,679000
1320,359000
1920,330000
2440,350000
1640,242000
2420,692500
1190,441000
2910,765000
1010,375000
2080,365000
1990,580000
3920,1605000
3080,841000
2670,515000
4320,565000
1200,365000
1640,295000
870,406500
2410,614905
2640,1398000
990,250000
1500,549000
1790,397000
1490,184000
3960,2500000
1620,499100
2270,676101
1150,290000
2180,390000
910,465000
2770,470000
940,435000
2410,415000
1010,450000
2120,645000
1530,231000
1810,358000
1040,330000
1160,229950
1430,403250
2280,470000
1200,239000
2480,579000
1270,380500
2730,614285
1340,376000
1240,290000
2400,487000
1220,935000
2163,255000
1860,380000
810,450000
1950,622000
1390,292500
2120,1320000
1510,410000
1010,160000
1840,809000
1650,183750
2860,411000
2650,1050000
1100,625000
1646,305000
5250,915000
1390,317000
780,165000
1490,575000
970,219900
3730,1485000
1090,300000
1940,520000
1780,310000
1190,322500
2000,320000
1390,440000
1500,578000
1070,382000
1720,535000
3680,679000
1400,258900
1730,563000
2795,562000
2000,725000
1830,236775
3380,860000
1500,270000
1950,621000
2490,527900
1780,395000
1110,320000
2500,300000
1480,320000
2570,625000
810,505000
2700,300000
2180,363000
4330,1700000
4210,1146800
2880,680000
2610,678940
2010,299000
1500,379900
1290,205000
1320,387500
1290,256000
2440,548000
1290,163000
1030,367500
1640,390000
1160,415000
2230,449000
1910,460000
1980,395000
1470,300000
1520,345000
1930,825000
1330,539950
1580,410000
1370,245000
3010,482000
1390,270000
1330,475000
1320,445800
2430,518000
1260,785000
1690,430000
3420,715000
2790,560000
1270,449000
2910,805000
1560,296000
770,275000
1770,419950
1100,285000
2890,775000
2110,288250
1220,257000
950,377000
1420,550000
1100,339000
2140,481500
1300,224500
1790,260000
1470,865000
2500,730000
980,550000
2130,645000
1360,250000
1630,507200
2500,380000
2260,540000
2300,738500
1060,206000
940,265000
780,190000
1200,339900
2590,250000
1100,416500
2890,575000
1230,385000
1030,253000
1140,460000
3200,1445000
950,492000
1960,275000
3010,542500
1080,345000
2730,575000
2570,275000
3300,510000
4350,2538000
3820,830000
2260,640000
3880,702000
2010,960000
950,190000
1730,500000
3070,529000
1500,435000
2160,670000
1960,365000
3950,1270000
1100,465000
1400,285000
1020,219950
1600,220000
4230,1465000
3090,1112750
2320,694000
2440,620000
2020,415000
3270,765000
2260,864000
2020,385000
1000,725000
2030,545000
1730,299900
2010,639500
1540,345000
5330,1125000
960,345000
1460,600000
2160,355000
2640,698000
2170,566000
1530,449950
1570,404600
1490,258000
1960,415000
2190,320000
1690,295000
2330,389000
1470,299900
2550,394000
2130,762000
3650,697000
3340,485000
800,189900
3470,2150000
1030,345000
1630,376500
2010,775000
1360,450000
2040,760000
2830,569000
2040,500000
1340,592500
2130,620000
3920,1000000
2415,815000
3750,775000
1010,340000
990,458000
1200,250000
1060,151600
3200,515000
1810,216000
1670,245000
1850,645000
1100,249900
1660,410000
2400,499000
2900,790000
2140,458000
2670,925000
1090,152000
1970,402000
1250,340000
4040,1250000
3220,775000
1310,299800
2060,340000
1750,626000
1150,324950
2050,535500
3230,817500
4170,810000
1940,565000
2390,978000
1440,530000
2230,305000
1210,345000
750,258000
1770,275000
1020,310000
2050,713250
2000,500000
2180,472000
920,250000
3440,725000
1610,345000
1870,460000
1110,440150
2200,390000
790,375000
1630,224950
2100,480000
2690,721000
600,174000
810,170000
1660,658000
1880,860000
2310,407450
2650,615000
3130,920000
860,195000
990,269950
4030,855000
1780,620000
1480,276000
1140,329000
1230,270000
3080,440000
1990,639000
700,403500
1700,585000
860,216000
3160,1150000
2500,575000
3000,430000
1670,660000
690,338000
1240,400000
900,210000
2200,305000
960,365000
2130,325000
2020,245000
1060,182000
1230,440000
2510,225000
2510,358000
2720,580000
1070,240000
3580,700000
2230,325000
2500,488000
1670,875000
2150,615000
2020,321000
2230,1035000
740,299500
2020,459000
1730,435000
1370,222000
1210,485000
2160,750000
1550,266000
1170,455000
2020,490000
1740,280000
3100,1450000
1590,291000
2400,745000
2290,685900
1610,160000
2240,650000
850,250000
920,265000
2590,599000
1340,199950
2420,712500
1420,490000
1360,511500
1510,299000
2650,685000
2120,597000
1200,210000
3190,659000
1050,540000
1300,469000
3970,1065000
2990,575000
2440,725000
1170,299950
2270,375000
1280,342450
1950,315000
1930,328000
1970,323000
1820,320000
950,550000
4010,1646000
4560,1212500
4560,1200000
1150,120000
1150,175000
910,169900
2890,508000
1070,335000
2050,613200
1040,420000
3320,1000000
740,342000
3380,850000
1210,582000
2480,475000
2010,570000
3230,826600
1170,387000
1250,330000
2070,653450
1050,285000
1400,217000
1120,615000
3150,580135
4540,1150000
1400,231200
2500,680000
1390,267500
3160,942000
1310,435000
1740,315000
1490,354901
1300,439888
1460,360000
1030,205000
1970,299995
790,150000
3800,575000
2168,625000
4140,950000
2440,278800
1720,713500
3020,1900000
2610,439000
1500,425000
2600,252500
1370,185000
2400,406550
1068,243000
2220,500000
880,204750
1310,222000
1350,200000
1400,367000
1170,183000
1020,300000
1300,369000
2010,380000
1590,463000
1470,475000
1580,225000
1970,371000
2330,625000
7100,3200000
1230,329000
2570,634000
3440,616000
3330,1824100
1780,435000
2110,320000
2770,820000
1590,310000
1460,443750
2070,795000
2420,475000
2000,585000
1010,315000
3050,635000
1160,305000
2180,785000
1560,525000
1580,537000
1660,279950
2350,659000
1440,203000
2930,782500
1590,250000
1400,279000
3190,664000
4580,2900000
1830,378500
2720,535000
1360,520000
1520,369950
2290,545000
2150,360000
1170,760000
1830,450000
2730,612500
1090,280000
2560,750000
1160,237000
1010,441500
1650,251000
2120,200000
960,332000
1509,401500
2270,585000
1954,340000
2800,920000
1270,153000
1810,299950
2410,440000
1690,293000
1190,203000
1280,193000
1460,305000
1600,495000
1770,420000
2800,569500
2680,620000
1680,466000
1120,355500
1040,687500
1790,432100
2410,500000
3370,690000
800,350000
1380,268000
990,120000
1800,285000
1820,365000
2620,635000
2290,630000
2200,450000
2940,590000
1700,895000
860,160000
910,520000
2820,432000
930,141800
2190,980000
3430,1290000
2560,740000
770,230000
5230,3400000
2440,954500
1650,622000
780,90000
1260,342000
2320,305000
1560,259900
2330,420000
1400,250000
1450,249950
1140,199000
1120,355200
1970,425000
1110,379500
3070,860000
1940,335000
3050,865000
1240,390000
3380,569950
3190,495500
1670,476500
1660,261000
2070,375000
2070,550000
1430,230000
2270,526750
1980,606000
2500,368500
1230,275000
1390,342000
2120,278100
1540,450000
2000,349950
2400,425000
2110,435000
2550,460000
1440,323000
810,325000
1170,480000
3590,1325000
2090,210000
3820,920000
1460,399000
2360,631750
1100,184000
2100,333000
1310,218000
750,258305
1720,775000
3370,515000
1200,455000
1830,440000
3870,1440000
2220,850000
2920,480000
2540,420000
1970,408000
2170,278000
2350,1195000
2630,454000
4120,1851000
2440,499000
3480,590000
1900,385000
3160,1250000
1330,202200
1420,450000
2570,435000
1270,550000
2470,361000
2590,760000
3030,902000
1240,505000
1040,200000
2320,260000
1190,417000
2030,287500
1390,450000
2050,825000
3050,1475000
1240,319950
3030,682000
1930,560000
1490,350000
1510,270000
1320,284000
2330,308000
2240,450000
2050,540000
1680,380000
2200,522500
670,118000
1730,280400
2710,710000
3410,720000
1330,787000
1990,537000
1900,650000
1310,154200
1690,238000
1040,285650
1340,485500
1120,315000
9640,4668000
2310,627000
2190,525000
1220,526000
1200,480000
3840,970000
2460,640000
1630,279000
970,303000
1780,315000
1760,336500
770,163250
1760,444950
990,285000
1250,370000
1440,330000
1960,395000
2510,440000
2920,625000
1730,435000
1570,299950
970,560000
2800,380000
1580,333000
1220,499000
1550,386000
1220,320600
1651,285000
3150,450000
800,175000
3190,544800
1720,220000
1100,374000
1010,200000
1010,259950
1760,255000
1400,447000
1820,287000
1470,344950
770,212000
1340,425000
480,170000
1260,565000
870,234000
4010,1511250
2340,345000
1770,415000
2660,760000
3600,484000
1230,360000
3270,875000
3100,930000
1900,250000
1750,394000
3380,865000
2090,477500
4120,1250000
1260,270000
1800,567000
1960,635000
4460,1865000
1330,183000
1820,309933
3360,945800
2860,503000
1460,220000
1900,335000
1790,650000
3100,511000
900,275000
1530,576250
2070,1452000
1340,186000
1220,655100
2370,328000
1890,441000
1480,370000
1050,630000
2070,470500
1170,285950
1090,698000
1650,268000
4410,1625000
1780,355000
1550,299000
2290,1003000
2220,275000
1150,475000
2000,260000
1270,416000
1810,495000
1450,357500
1170,459500
1730,258000
2680,600000
1260,665000
1020,165000
1970,297000
830,350000
5030,2450000
800,180000
1330,339950
1030,365000
5660,955000
2330,732000
1540,500000
2040,610000
1540,525000
1920,170000
1870,300000
2960,389500
1690,330000
1610,269950
670,107000
1752,249000
1540,442500
3160,579000
2570,621500
1370,203000
860,222900
1680,453000
930,190000
1820,320000
2120,733500
3330,555000
2520,364950
1560,490000
2250,688000
640,165000
3880,506000
3360,2193000
2350,754000
2340,949950
1430,443600
1920,380600
4330,722800
790,342888
2350,555000
1350,613000
1470,480000
1680,619500
1890,437000
2030,621000
1760,810000
1950,415000
1440,250000
2230,585000
1180,220000
2500,580000
2680,1320000
2040,675000
2660,695000
2580,915000
1000,375000
1330,500000
1420,335000
1280,170000
2200,320900
1800,508000
1200,228950
1840,433000
960,267500
2890,910000
1290,370000
1140,320000
1750,660000
2580,787888
2650,329000
1470,602000
1640,375000
620,212000
1440,224000
1160,315500
1070,350000
3560,389000
1720,285000
1530,425000
1270,190000
1510,374000
880,292000
2020,475000
1410,546500
860,82000
860,219900
1210,440000
2090,400000
1430,453000
2120,330000
2540,359950
2490,616000
670,245000
1320,296000
950,193000
1870,456000
1840,480000
1410,382000
1050,650000
1400,431750
1630,419900
1900,315000
1890,597500
2980,615000
2885,605000
1980,220000
3020,340000
2980,620000
3290,602000
1580,575000
2090,285000
1100,306500
1870,325000
2390,623000
1320,256500
3430,473000
2250,549000
1710,305000
2160,317000
1400,450000
1560,225000
2300,500000
820,207000
1630,474900
2010,515000
1540,542000
2420,725000
1690,314950
1410,375000
1640,500000
2200,689000
1290,525000
1060,360000
1240,425000
1280,239950
2330,577500
2360,615000
2210,516000
3670,1218000
3080,1655000
770,315000
2600,250000
1220,250000
2910,925000
1150,358000
1700,262000
1220,500000
1670,1300000
2420,500000
2610,675000
960,235000
960,545000
1010,350000
1550,320000
5067,452000
2350,875000
1310,325000
2160,756000
2510,319000
890,455000
1129,330000
1980,510000
2360,532000
2480,775000
2160,410000
1740,205000
2430,585000
1950,255000
910,415000
2360,459000
1130,354000
2150,587000
5270,782000
1300,570000
1050,414500
1380,185000
1610,262500
3150,370000
1520,362500
1990,536000
2500,425000
1890,435000
1840,435000
1220,400000
1370,446000
2710,1250000
1760,300000
800,404500
3530,910000
1780,771000
2610,335000
1850,390000
1560,288000
1270,403000
1420,510000
2880,751000
1420,408000
1640,1014250
1730,575000
1250,330000
1520,565000
1820,456000
2700,652500
1820,582000
2770,700000
1270,235000
1400,460000
1820,475000
1870,579000
1360,507000
1040,210000
2140,359500
1330,248000
1070,239300
1370,315000
3510,970000
1730,510000
1550,418000
3280,699000
2150,871000
1580,515000
1460,400000
1410,445000
3090,1110000
1690,212000
2870,710000
1100,225800
2310,520000
3490,1295000
2080,248000
2230,556000
1710,319950
1640,320000
1600,245000
2850,700000
2600,628000
1380,640000
1320,420000
1420,349950
2420,307999
2600,749950
840,290000
1420,235000
1790,225000
1790,302100
1340,520000
1010,285000
1640,525000
2980,374900
1370,377500
2190,587450
1530,245000
1290,200000
5150,2140000
2470,607000
1810,1247000
2230,549950
2300,250000
2030,525000
2000,440000
3610,425000
3290,739900
1300,315000
1880,340000
2170,366000
1680,315000
1190,299000
940,350000
1010,340000
1290,460000
1480,224000
900,140000
1400,246000
2040,330000
1450,306000
1210,324950
1800,345000
1490,207000
1240,238000
2632,695000
2150,649950
1710,515000
1530,452000
1630,236000
4080,1285000
2340,563000
1000,410988
2290,339950
3180,1200000
2170,340000
3020,808100
1330,236000
1720,330000
2540,799990
1810,240000
1410,343000
1530,332000
4380,945000
1140,239950
2110,674000
1050,200000
1600,453000
1430,330000
1996,285000
1530,338000
1000,264950
2530,880000
970,209500
2400,380000
1830,336500
2130,360000
3330,911100
560,249900
1210,175000
2380,549950
1370,225000
1370,270000
1740,400000
790,299800
2480,555000
1920,230000
2750,360000
880,415000
2160,355000
2570,635000
2130,353000
3150,999000
1780,265000
1910,250000
1170,225000
900,553000
2650,565000
1170,312000
2630,475000
2150,320000
1430,453000
960,320000
2640,610000
1490,385000
1210,215000
1860,215000
1980,415000
900,350000
900,395000
1490,898000
2980,480000
2660,1240000
2790,599000
2800,770000
1590,1208000
3240,1590000
2130,880000
1510,332000
1750,445000
4010,849000
1650,752000
4050,450000
1320,420000
2310,330000
1440,409000
2330,350000
2430,570000
1390,315000
1150,224000
2120,293550
2300,350000
3320,1108000
2400,442500
3580,616500
2100,506400
1550,324000
1570,169000
1480,595000
2720,299900
2270,332000
2410,432000
2730,510000
1540,270000
3120,750000
1480,509250
860,189000
